암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz,최치과의원,51,치과의원,350000,전북,350500,정읍시,연지동,56162,"전북특별자치도 정읍시 중앙로 106, (연지동)",063-532-2897,,1999-07-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.8506559,35.5679104
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,최현수의원,31,의원,350000,전북,350100,군산시,나운동,54131,"전북특별자치도 군산시 수송로 12, (나운동)",063-462-3112,,1987-06-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.6980841,35.9682784
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,최홍석비뇨기과의원,31,의원,350000,전북,350401,전주완산구,경원동1가,54999,"전북특별자치도 전주시 완산구 팔달로 181, (경원동1가)",063-285-8530,,1992-12-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1466311,35.8186734
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,최화수치과의원,51,치과의원,350000,전북,350401,전주완산구,평화동2가,55123,"전북특별자치도 전주시 완산구 평화로 115, (평화동2가)",063-222-2025,,2003-02-26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1344277,35.7870788
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,추내과의원,31,의원,350000,전북,350300,익산시,영등동,54641,"전북특별자치도 익산시 고봉로30길 66, 2층 201호 (영등동, 금강빌딩)",063-832-6119,,1999-07-09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9774162,35.9552657
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNzEjJDEjJDgjJDgz,춘추치과교정과치과의원,51,치과의원,350000,전북,350100,군산시,수송동,54101,"전북특별자치도 군산시 남수송3길 43, 3층 (수송동)",063-464-0200,,2019-05-07,1,0,0,0,0,0,0,0,1,0,0,0,0,0,126.7152172,35.9613313
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,춘포신동보건진료소,73,보건진료소,350000,전북,350300,익산시,춘포면,54580,"전북특별자치도 익산시 춘포면 미등골길 220-1, 220",063-859-4080,,1987-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0220079,35.9502166
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,춘포원오산보건진료소,73,보건진료소,350000,전북,350300,익산시,춘포면,54580,"전북특별자치도 익산시 춘포면 춘포원오산1길 43-2, 43",063-859-4081,,1984-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0263427,35.9352899
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,충경의원,31,의원,350000,전북,350010,임실군,임실읍,55929,"전북특별자치도 임실군 임실읍 감천로 55-77, (임실읍)",063-640-8102,,2022-10-14,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.2946899,35.6010323
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,충경치과의원,51,치과의원,350000,전북,350010,임실군,임실읍,55929,"전북특별자치도 임실군 임실읍 감천로 55-77, (임실읍)",063-640-8102,,2022-10-14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.2946899,35.6010323
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz,충용의원,31,의원,350000,전북,350300,익산시,여산면,54520,"전북특별자치도 익산시 여산면 옥금동길 6, (여산면)",063-859-6440,,2022-12-27,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.0660061,36.0622118
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,충용치과의원,51,치과의원,350000,전북,350300,익산시,여산면,54520,"전북특별자치도 익산시 여산면 옥금동길 6, (여산면)",063-859-6447,,2022-12-27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.0660061,36.0622118
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,충용한의원,93,한의원,350000,전북,350300,익산시,여산면,54520,"전북특별자치도 익산시 여산면 옥금동길 6, (여산면)",063-859-6441,,2022-12-27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0660061,36.0622118
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,치유숲정신건강의학과의원,31,의원,350000,전북,350401,전주완산구,중화산동1가,55048,"전북특별자치도 전주시 완산구 서원로 320, (중화산동1가)",063-232-8575,,2018-08-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1296441,35.8117785
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,치유의공간한의원,93,한의원,350000,전북,350401,전주완산구,서신동,54945,"전북특별자치도 전주시 완산구 온고을로 62, 3층 (서신동)",063-255-3466,,2024-02-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1161519,35.8342453
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz,친절한신경외과의원,31,의원,350000,전북,350200,남원시,금동,55768,"전북특별자치도 남원시 의총로 63, (금동)",063-633-5678,,2002-05-03,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.3760728,35.4062846
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,친절한신경외과의원,31,의원,350000,전북,350300,익산시,동산동,54676,"전북특별자치도 익산시 평동로 738, (동산동)",063-836-8275,,2015-12-18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9598623,35.9284241
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,친절한정형외과의원,31,의원,350000,전북,350600,김제시,요촌동,54385,"전북특별자치도 김제시 남북로 229, (요촌동)",063-547-2588,,2011-01-26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8837798,35.804404
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz,친절한홍치과의원,51,치과의원,350000,전북,350100,군산시,소룡동,54011,"전북특별자치도 군산시 공항로 79, (소룡동)",063-731-2828,,2016-10-20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,126.6798296,35.9760484
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz,칠보한의원,93,한의원,350000,전북,350500,정읍시,칠보면,56128,"전북특별자치도 정읍시 칠보면 칠보중앙로 75, (칠보면)",063-531-1175,,2014-04-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9925096,35.6028664
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,코뿔소내과의원,31,의원,350000,전북,350402,전주덕진구,여의동2가,54848,"전북특별자치도 전주시 덕진구 편운로 6, (여의동2가)",063-212-1919,,2018-03-08,3,1,0,0,2,0,0,0,0,0,0,0,0,0,127.0770346,35.8708316
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjNjEjJDEjJDAjJDgz,코뿔소한의원,93,한의원,350000,전북,350402,전주덕진구,우아동3가,54905,"전북특별자치도 전주시 덕진구 견훤로 489, (우아동3가)",063-245-1075,,2005-04-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1549873,35.8542881
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,코아성원치과의원,51,치과의원,350000,전북,350402,전주덕진구,송천동1가,54830,"전북특별자치도 전주시 덕진구 시천로 48, 2층 (송천동1가, 열린빌딩)",063-276-2888,http://www.edoctor2080.com/,2005-12-19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1147288,35.8636379
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNTEjJDEjJDYjJDgz,코오롱부부치과의원,51,치과의원,350000,전북,350401,전주완산구,평화동1가,55122,"전북특별자치도 전주시 완산구 모악로 4764, (평화동1가)",063-225-7675,,1990-06-09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1327236,35.794502
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,큐치과의원,51,치과의원,350000,전북,350402,전주덕진구,덕진동2가,54891,"전북특별자치도 전주시 덕진구 가련산로 13, 3층 (덕진동2가)",063-272-7528,,2014-10-23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1102116,35.8412855
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,큰나무의원,31,의원,350000,전북,350401,전주완산구,효자동3가,54969,"전북특별자치도 전주시 완산구 홍산로 260, 엠스퀘어 202,203-1,203-2호 (효자동3가)",063-286-7582,,2007-03-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1064625,35.8168321
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,큰물한의원,93,한의원,350000,전북,350401,전주완산구,효자동3가,54956,"전북특별자치도 전주시 완산구 세내로 554, 2층 (효자동3가)",063-717-1075,,2023-12-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0988965,35.834456
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNDEjJDEjJDQjJDgz,클레오의원,31,의원,350000,전북,350401,전주완산구,중앙동2가,55038,"전북특별자치도 전주시 완산구 충경로 44, (중앙동2가)",063-232-1238,,2001-06-09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.144075,35.8175631
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz,클로엔의원,31,의원,350000,전북,350008,완주군,이서면,55365,"전북특별자치도 완주군 이서면 기지로 47, 4층 401-403호",063-222-0526,,2015-04-28,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.0572796,35.8386682
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjEwMDIjNzEjJDEjJDgjJDgz,키네틱체인의원,31,의원,350000,전북,350401,전주완산구,효자동2가,54969,"전북특별자치도 전주시 완산구 홍산남로 48, 5층 (효자동2가)",063-228-9175,,2013-09-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.106995,35.8155533
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,키움병원,21,병원,350000,전북,350100,군산시,조촌동,54072,"전북특별자치도 군산시 궁포안2길 24-0,  2층 (조촌동)",063-467-0001,,2020-09-15,3,0,0,0,3,0,0,0,0,0,0,0,0,0,126.744105,35.9765957
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,키즈드림아이엠씨병원,21,병원,350000,전북,350008,완주군,이서면,55365,"전북특별자치도 완주군 이서면 갈산로 46-0, (이서면)",063-711-2300,,2017-11-10,6,0,0,0,6,0,0,0,0,0,0,0,0,0,127.0560516,35.8368477
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjEyMjIjNTEjJDEjJDIjJDgz,키즈앤어린이치과의원,51,치과의원,350000,전북,350300,익산시,영등동,54545,"전북특별자치도 익산시 무왕로9길 7, 2층 (영등동)",063-836-2888,,2016-02-29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,126.9730147,35.959157
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,키즈온소아청소년과의원,31,의원,350000,전북,350402,전주덕진구,송천동2가,55150,"전북특별자치도 전주시 덕진구 세병로 92, 에코시티 데시앙 네스트 3블럭 1층 104호, 105호 (송천동2가)",063-252-7676,,2018-10-17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1343046,35.8725528
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,키즈톡스소아청소년과의원,31,의원,350000,전북,350401,전주완산구,효자동2가,55062,"전북특별자치도 전주시 완산구 호암로 59, 2층 (효자동2가)",063-227-2356,,2020-05-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.101104,35.8094833
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQyIyQ5IyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,탑가정의학과 의원,31,의원,350000,전북,350500,정읍시,수성동,56163,"전북특별자치도 정읍시 중앙로 141, (수성동)",063-532-2119,,2006-03-06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.853999,35.566185
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,탑신경외과재활의학과의원,31,의원,350000,전북,350401,전주완산구,효자동1가,55093,"전북특별자치도 전주시 완산구 용머리로 148, 헤브론빌딩 3~4층 (효자동1가)",063-229-2958,,2021-08-10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1266361,35.8057437
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,탑이비인후과의원,31,의원,350000,전북,350401,전주완산구,서신동,54946,"전북특별자치도 전주시 완산구 온고을로 26, (서신동)",063-255-9981,http://www.top-ent.co.kr,1999-05-27,4,0,0,0,4,0,0,0,0,0,0,0,0,0,127.1201024,35.8342015
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,탑이비인후과의원,31,의원,350000,전북,350100,군산시,조촌동,54072,"전북특별자치도 군산시 궁포1로 24-9, 엔비빌딩 3층 301호 (조촌동)",063-442-1199,,2018-10-05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7405298,35.9761414
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,탑정형외과의원,31,의원,350000,전북,350401,전주완산구,효자동3가,54962,"전북특별자치도 전주시 완산구 유연로 158, 501-502호 (효자동3가)",063-717-8575,,2022-08-11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1029561,35.8248775
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,탑치과의원,51,치과의원,350000,전북,350005,부안군,부안읍,56313,"전북특별자치도 부안군 부안읍 석정로 220, 2층",063-583-2882,,2014-04-30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,126.7370277,35.7260559
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,탑클래스치과의원,51,치과의원,350000,전북,350402,전주덕진구,송천동2가,55149,"전북특별자치도 전주시 덕진구 세병남로 39, 청동빌딩 4층 (송천동2가)",063-254-3000,,2018-05-03,2,0,0,0,0,0,0,0,2,0,0,0,0,0,127.1277996,35.8732778
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,탑플란트치과의원,51,치과의원,350000,전북,350100,군산시,수송동,54090,"전북특별자치도 군산시 월명로 233, 201호 (수송동)",063-471-7928,http://u51457.bizb.kr/,2009-01-21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.71512,35.9648049
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,탑플란트치과의원,51,치과의원,350000,전북,350300,익산시,남중동,54619,"전북특별자치도 익산시 동서로 218, 3.4층 (남중동)",063-851-2275,,2015-09-07,4,0,0,0,0,2,0,0,2,0,0,0,0,0,126.9581033,35.9533904
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ3MiQyNjEyMjIjNTEjJDEjJDYjJDgz,탑플랜트치과의원,51,치과의원,350000,전북,350402,전주덕진구,반월동,54807,"전북특별자치도 전주시 덕진구 혁신로 697, 3층 304호 (반월동)",063-271-2879,,2012-06-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.0743199,35.8739895
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNDEjJDEjJDQjJDgz,태기출치과의원,51,치과의원,350000,전북,350300,익산시,영등동,54636,"전북특별자치도 익산시 무왕로 1034, 3층 (영등동)",063-838-2879,http://www.taekichul.com/,2007-09-06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,126.9716388,35.9581436
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQyNjEwMDIjNTEjJDEjJDYjJDgz,태림한의원,93,한의원,350000,전북,350600,김제시,요촌동,54385,"전북특별자치도 김제시 남북로 213, (요촌동)",063-546-2882,,2015-03-30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8842483,35.8030162
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,태봉보건진료소,73,보건진료소,350000,전북,350008,완주군,구이면,55361,"전북특별자치도 완주군 구이면 덕평로 282, (구이면)",063-290-3090,,1982-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1487085,35.744487
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDYjJDgz,태성한의원,93,한의원,350000,전북,350401,전주완산구,평화동2가,55124,"전북특별자치도 전주시 완산구 평화로 138, (평화동2가)",063-221-8275,,2003-05-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1355056,35.7889499
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzIxIyQyIyQ1IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,태양한의원,93,한의원,350000,전북,350401,전주완산구,삼천동1가,55088,"전북특별자치도 전주시 완산구 거마평로 42, (삼천동1가)",063-223-3245,,1997-01-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1170612,35.7960817
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,태영당한의원,93,한의원,350000,전북,350402,전주덕진구,인후동1가,54914,"전북특별자치도 전주시 덕진구 안덕원로 289, (인후동1가)",063-247-3636,,2004-01-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1583568,35.8374093
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz,태인치과의원,51,치과의원,350000,전북,350500,정읍시,수성동,56177,"전북특별자치도 정읍시 수성로 40, 태인치과의원 2층 (수성동)",063-533-7528,,2008-01-21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.8549865,35.581397
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,태인한의원,93,한의원,350000,전북,350500,정읍시,태인면,56115,"전북특별자치도 정읍시 태인면 태인로 27, 태인한의원",063-534-8885,,2023-08-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9414996,35.6517254
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,태창한의원,93,한의원,350000,전북,350100,군산시,경암동,54031,"전북특별자치도 군산시 구암3.1로 55, 태창한의원 2층 (경암동)",063-445-5093,,1986-02-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.7254226,35.9817312
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzExIyQxIyQ3IyQxMyQzNjEyMjIjNjEjJDEjJDQjJDgz,태화당한의원,93,한의원,350000,전북,350600,김제시,만경읍,54307,"전북특별자치도 김제시 만경읍 만경로 809-1, 1층",063-543-5027,,2020-03-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8160936,35.8523771
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz,톡스앤필의원 전주점,31,의원,350000,전북,350401,전주완산구,서신동,54946,"전북특별자치도 전주시 완산구 온고을로 20, 더존빌딩 6층 602호 (서신동)",063-272-4842,,2019-07-11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1207509,35.8341691
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,튼튼가정의학과의원,31,의원,350000,전북,350600,김제시,검산동,54399,"전북특별자치도 김제시 금성로 126, (검산동)",063-544-5900,,2003-06-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9036846,35.8005856
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,튼튼고려정형외과의원,31,의원,350000,전북,350300,익산시,어양동,54553,"전북특별자치도 익산시 하나로 432-432, (어양동)",063-836-0100,,2011-06-30,2,0,0,0,2,0,0,0,0,0,0,0,0,0,126.9820255,35.959005
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,튼튼마디의원,31,의원,350000,전북,350401,전주완산구,평화동2가,55126,"전북특별자치도 전주시 완산구 모악로 4680, 3층 (평화동2가)",063-221-8175,,2023-11-13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.1307457,35.787269
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz,튼튼마취통증의학과의원,31,의원,350000,전북,350500,정읍시,연지동,56158,"전북특별자치도 정읍시 중앙로 32, (연지동)",063-532-7578,,2015-03-03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8457724,35.5727376
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,튼튼소아청소년과의원,31,의원,350000,전북,350500,정읍시,상동,56194,"전북특별자치도 정읍시  학산로 117-16, (상동)",063-531-3331,,2015-07-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8737254,35.5572707
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,튼튼연합의원,31,의원,350000,전북,350300,익산시,창인동1가,54593,"전북특별자치도 익산시 익산대로 176, 1층 (창인동1가)",063-857-2004,,2025-02-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.9481087,35.941802
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,튼튼의원,31,의원,350000,전북,350401,전주완산구,서노송동,55005,"전북특별자치도 전주시 완산구 기린대로 212, (서노송동)",063-245-5558,,2005-10-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1470158,35.826065
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,튼튼정형외과의원,31,의원,350000,전북,350001,고창군,고창읍,56433,"전북특별자치도 고창군 고창읍 보릿골로 114, (고창읍)",063-561-6867,,2017-03-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.6957329,35.435522
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxMTkxIzExIyQxIyQzIyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz,튼튼한방병원,92,한방병원,350000,전북,350401,전주완산구,중화산동1가,54986,"전북특별자치도 전주시 완산구 서원로 325-0, (중화산동1가)",063-715-1234,,2018-03-30,3,0,0,0,1,0,0,0,0,2,0,0,0,0,127.1298804,35.8124501
